stimulus,category,seed,block,epoch,leaf_A,leaf_B,basic_A,basic_B,best_A,best_B
6,A,32,1,5,0.75,0.25,0.9285714030265808,0.0714285746216774,0.9285714030265808,0.0714285746216774
7,A,32,1,5,0.75,0.25,0.1875,0.8125,0.1666666716337204,0.8333333134651184
8,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1875,0.8125
9,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1666666716337204,0.8333333134651184
10,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1666666716337204,0.8333333134651184
11,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1666666716337204,0.8333333134651184
12,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1875,0.8125
13,B,32,1,5,0.25,0.75,0.0714285746216774,0.9285714030265808,0.1666666716337204,0.8333333134651184
14,B,32,1,5,0.75,0.25,0.9285714030265808,0.0714285746216774,0.9285714030265808,0.0714285746216774
1,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.8928571343421936,0.1071428582072258
2,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.9444444179534912,0.0555555559694767
3,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.9545454382896423,0.04545454680919647
4,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.8928571343421936,0.1071428582072258
5,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.8999999761581421,0.10000000149011612
6,A,32,2,5,0.8333333134651184,0.1666666716337204,0.8928571343421936,0.1071428582072258,0.9285714030265808,0.0714285746216774
7,A,32,2,5,0.8333333134651184,0.1666666716337204,0.15625,0.84375,0.15625,0.84375
8,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.03846153989434242,0.9615384340286255
9,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.15625,0.84375
10,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.10000000149011612,0.8999999761581421
11,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.15625,0.84375
12,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.04545454680919647,0.9545454382896423
13,B,32,2,5,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.15625,0.84375
14,B,32,2,5,0.25,0.75,0.8928571343421936,0.1071428582072258,0.8928571343421936,0.1071428582072258
1,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.8809523582458496,0.1190476194024086
2,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.9615384340286255,0.03846153989434242
3,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.96875,0.03125
4,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.8809523582458496,0.1190476194024086
5,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.9285714030265808,0.0714285746216774
6,A,32,3,5,0.875,0.125,0.8809523582458496,0.1190476194024086,0.949999988079071,0.05000000074505806
7,A,32,3,5,0.875,0.125,0.15217390656471252,0.8478260636329651,0.15217390656471252,0.8478260636329651
8,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.02631578966975212,0.9736841917037964
9,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.05000000074505806,0.949999988079071
10,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.0714285746216774,0.9285714030265808
11,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.15217390656471252,0.8478260636329651
12,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.02631578966975212,0.9736841917037964
13,B,32,3,5,0.125,0.875,0.02631578966975212,0.9736841917037964,0.03846153989434242,0.9615384340286255
14,B,32,3,5,0.1666666716337204,0.8333333134651184,0.8809523582458496,0.1190476194024086,0.8809523582458496,0.1190476194024086
1,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.875,0.125
2,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.8999999761581421,0.10000000149011612
3,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.8999999761581421,0.10000000149011612
4,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.8999999761581421,0.10000000149011612
5,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.9444444179534912,0.0555555559694767
6,A,32,4,5,0.8999999761581421,0.10000000149011612,0.875,0.125,0.9615384340286255,0.03846153989434242
7,A,32,4,5,0.8999999761581421,0.10000000149011612,0.15000000596046448,0.8500000238418579,0.8999999761581421,0.10000000149011612
8,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.15000000596046448,0.8500000238418579
9,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.03846153989434242,0.9615384340286255
10,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.0555555559694767,0.9444444179534912
11,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.10000000149011612,0.8999999761581421
12,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.10000000149011612,0.8999999761581421
13,B,32,4,5,0.10000000149011612,0.8999999761581421,0.019999999552965164,0.9800000190734863,0.10000000149011612,0.8999999761581421
14,B,32,4,5,0.125,0.875,0.875,0.125,0.875,0.125
1,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.8714285492897034,0.12857143580913544
2,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.9166666865348816,0.0833333358168602
3,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.9166666865348816,0.0833333358168602
4,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.9166666865348816,0.0833333358168602
5,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.9545454382896423,0.04545454680919647
6,A,32,5,5,0.9166666865348816,0.0833333358168602,0.8714285492897034,0.12857143580913544,0.96875,0.03125
7,A,32,5,5,0.9166666865348816,0.0833333358168602,0.14864864945411682,0.8513513803482056,0.9166666865348816,0.0833333358168602
8,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.14864864945411682,0.8513513803482056
9,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.03125,0.96875
10,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.04545454680919647,0.9545454382896423
11,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.0833333358168602,0.9166666865348816
12,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.0833333358168602,0.9166666865348816
13,B,32,5,5,0.0833333358168602,0.9166666865348816,0.016129031777381897,0.9838709831237793,0.0833333358168602,0.9166666865348816
14,B,32,5,5,0.10000000149011612,0.8999999761581421,0.8714285492897034,0.12857143580913544,0.10000000149011612,0.8999999761581421
1,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.8690476417541504,0.130952388048172
2,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.9285714030265808,0.0714285746216774
3,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.9285714030265808,0.0714285746216774
4,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.9285714030265808,0.0714285746216774
5,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.9615384340286255,0.03846153989434242
6,A,32,6,5,0.9285714030265808,0.0714285746216774,0.8690476417541504,0.130952388048172,0.9285714030265808,0.0714285746216774
7,A,32,6,5,0.9285714030265808,0.0714285746216774,0.14772726595401764,0.8522727489471436,0.9285714030265808,0.0714285746216774
8,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.14772726595401764,0.8522727489471436
9,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.0714285746216774,0.9285714030265808
10,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.03846153989434242,0.9615384340286255
11,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.0714285746216774,0.9285714030265808
12,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.0714285746216774,0.9285714030265808
13,B,32,6,5,0.0714285746216774,0.9285714030265808,0.013513513840734959,0.9864864945411682,0.0714285746216774,0.9285714030265808
14,B,32,6,5,0.0833333358168602,0.9166666865348816,0.8690476417541504,0.130952388048172,0.0833333358168602,0.9166666865348816
1,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.8673469424247742,0.13265305757522583
2,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.9375,0.0625
3,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.9375,0.0625
4,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.9375,0.0625
5,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.9666666388511658,0.03333333507180214
6,A,32,7,5,0.9375,0.0625,0.8673469424247742,0.13265305757522583,0.9375,0.0625
7,A,32,7,5,0.9375,0.0625,0.14705882966518402,0.8529411554336548,0.9375,0.0625
8,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.14705882966518402,0.8529411554336548
9,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.0625,0.9375
10,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.03333333507180214,0.9666666388511658
11,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.0625,0.9375
12,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.0625,0.9375
13,B,32,7,5,0.0625,0.9375,0.011627906933426857,0.9883720874786377,0.0625,0.9375
14,B,32,7,5,0.0714285746216774,0.9285714030265808,0.8673469424247742,0.13265305757522583,0.0714285746216774,0.9285714030265808
1,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.8660714030265808,0.1339285671710968
2,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.9444444179534912,0.0555555559694767
3,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.9444444179534912,0.0555555559694767
4,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.9444444179534912,0.0555555559694767
5,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.970588207244873,0.029411764815449715
6,A,32,8,5,0.9444444179534912,0.0555555559694767,0.8660714030265808,0.1339285671710968,0.9444444179534912,0.0555555559694767
7,A,32,8,5,0.9444444179534912,0.0555555559694767,0.1465517282485962,0.8534482717514038,0.9444444179534912,0.0555555559694767
8,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.1465517282485962,0.8534482717514038
9,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.0555555559694767,0.9444444179534912
10,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.029411764815449715,0.970588207244873
11,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.0555555559694767,0.9444444179534912
12,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.0555555559694767,0.9444444179534912
13,B,32,8,5,0.0555555559694767,0.9444444179534912,0.010204081423580647,0.9897959232330322,0.0555555559694767,0.9444444179534912
14,B,32,8,5,0.0625,0.9375,0.8660714030265808,0.1339285671710968,0.0625,0.9375
1,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.8650793433189392,0.1349206417798996
2,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.949999988079071,0.05000000074505806
3,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.949999988079071,0.05000000074505806
4,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.949999988079071,0.05000000074505806
5,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.9736841917037964,0.02631578966975212
6,A,32,9,5,0.949999988079071,0.05000000074505806,0.8650793433189392,0.1349206417798996,0.949999988079071,0.05000000074505806
7,A,32,9,5,0.949999988079071,0.05000000074505806,0.14615385234355927,0.8538461327552795,0.949999988079071,0.05000000074505806
8,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.14615385234355927,0.8538461327552795
9,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.05000000074505806,0.949999988079071
10,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.02631578966975212,0.9736841917037964
11,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.05000000074505806,0.949999988079071
12,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.05000000074505806,0.949999988079071
13,B,32,9,5,0.05000000074505806,0.949999988079071,0.00909090880304575,0.9909090995788574,0.05000000074505806,0.949999988079071
14,B,32,9,5,0.0555555559694767,0.9444444179534912,0.8650793433189392,0.1349206417798996,0.0555555559694767,0.9444444179534912
1,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.8642857074737549,0.13571429252624512
2,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.9545454382896423,0.04545454680919647
3,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.9545454382896423,0.04545454680919647
4,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.9545454382896423,0.04545454680919647
5,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.976190447807312,0.02380952425301075
6,A,32,10,5,0.9545454382896423,0.04545454680919647,0.8642857074737549,0.13571429252624512,0.9545454382896423,0.04545454680919647
7,A,32,10,5,0.9545454382896423,0.04545454680919647,0.1458333283662796,0.8541666865348816,0.9545454382896423,0.04545454680919647
8,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.1458333283662796,0.8541666865348816
9,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.04545454680919647,0.9545454382896423
10,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.02380952425301075,0.976190447807312
11,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.04545454680919647,0.9545454382896423
12,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.04545454680919647,0.9545454382896423
13,B,32,10,5,0.04545454680919647,0.9545454382896423,0.008196720853447914,0.9918032884597778,0.04545454680919647,0.9545454382896423
14,B,32,10,5,0.05000000074505806,0.949999988079071,0.8642857074737549,0.13571429252624512,0.05000000074505806,0.949999988079071
1,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
2,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
3,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
4,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
5,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
6,A,64,1,1,0.75,0.25,0.8125,0.1875,0.8125,0.1875
7,A,64,1,1,0.75,0.25,0.1875,0.8125,0.1875,0.8125
8,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
9,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
10,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
11,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
12,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
13,B,64,1,1,0.25,0.75,0.1875,0.8125,0.1875,0.8125
14,B,64,1,1,0.25,0.75,0.8125,0.1875,0.8125,0.1875
1,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204
2,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.9545454382896423,0.04545454680919647
3,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.9444444179534912,0.0555555559694767
4,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204
5,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.8999999761581421,0.10000000149011612
6,A,64,2,1,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.9285714030265808,0.0714285746216774
7,A,64,2,1,0.8333333134651184,0.1666666716337204,0.1666666716337204,0.8333333134651184,0.1666666716337204,0.8333333134651184
8,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.1666666716337204,0.8333333134651184
9,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.10000000149011612,0.8999999761581421
10,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.0714285746216774,0.9285714030265808
11,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.03846153989434242,0.9615384340286255
12,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.03846153989434242,0.9615384340286255
13,B,64,2,1,0.1666666716337204,0.8333333134651184,0.03846153989434242,0.9615384340286255,0.0555555559694767,0.9444444179534912
14,B,64,2,1,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.1666666716337204,0.8333333134651184,0.1666666716337204
1,A,64,3,1,0.875,0.125,0.8409090638160706,0.15909090638160706,0.8409090638160706,0.15909090638160706
2,A,64,3,1,0.875,0.125,0.8409090638160706,0.15909090638160706,0.96875,0.03125
3,A,64,3,1,0.875,0.125,0.8409090638160706,0.15909090638160706,0.9615384340286255,0.03846153989434242
4,A,64,3,1,0.875,0.125,0.8409090638160706,0.15909090638160706,0.8409090638160706,0.15909090638160706
