seed,code,club,freq,distance_to_111,recog_score,p_club1,p_club1_raw,p_club2_raw,tag
4,224,Neither,1,3,-2.9702692140074034,0.2231445933184353,0.11192817215686908,0.38966664801044537,Other
4,441,Neither,1,2,-3.144639985163903,0.6627403650942982,0.2066542579657787,0.10516356519695388,Other
4,442,Neither,1,3,-2.955771941508878,0.47026768256379387,0.12144894385324216,0.13680597851592802,Other
4,144,Neither,1,2,-2.848636143255565,0.6307907810305536,0.17887099269487922,0.10469528327803365,Other
4,244,Neither,1,3,-2.9621633840916726,0.5689964331765434,0.16435613692367146,0.1244965295264826,Other
4,414,Neither,1,2,-3.1990723131339274,0.5914931869112167,0.17175385390956205,0.11861948886123533,Other
4,424,Neither,1,3,-2.9893110287211355,0.5962735217003484,0.160203842184496,0.10847124794470299,Other
4,134,Neither,1,2,-3.220588973248421,0.6215695596691617,0.3928029344874742,0.23915036563318898,Other
4,234,Neither,1,3,-3.479820003163048,0.3104132613296862,0.13213910637296877,0.2935485907535577,Other
4,413,Neither,1,2,-3.2840300983051467,0.4731765844475151,0.26373041046853696,0.2936310886776449,Other
4,423,Neither,1,3,-2.908380619729009,0.3962913712751125,0.13977896585055616,0.21293869590625036,Other
4,341,Neither,1,2,-2.939049193994006,0.5412921189381346,0.28878604331999436,0.24472633052818338,Other
4,342,Neither,1,3,-2.8903400835614432,0.45255512665422915,0.1475118758417242,0.17844151006352352,Other
4,124,Neither,1,2,-2.804165802449779,0.505235185280012,0.2775640190798709,0.271811850152275,Other
4,214,Neither,1,2,-2.956074579674898,0.4736052669269273,0.3045541296511386,0.3385006480697527,Other
4,412,Neither,1,2,-2.931676157381453,0.4929358805349449,0.28292439846327655,0.2910334115387884,Other
4,421,Neither,1,2,-2.73955805063808,0.5073943911307532,0.2931749985631857,0.28462996674167484,Other
4,241,Neither,1,2,-2.868594032488351,0.5196802168646253,0.2881476453953668,0.26632342362827505,Other
4,142,Neither,1,2,-2.7195383485453712,0.5469016584335387,0.312193648294735,0.25864691047945965,Other
4,143,Neither,1,2,-3.302801727188305,0.626791440123594,0.24140237099871237,0.14373749458578156,Other
4,243,Neither,1,3,-3.2478560401368046,0.41331306388682754,0.23583901362378631,0.33476722709345175,Other
4,314,Neither,1,2,-3.027235908146833,0.7028784926243546,0.2430588999300419,0.10274610403661376,Other
4,324,Neither,1,3,-2.9607330214198173,0.4560136440485028,0.23754735719953313,0.28337424306352166,Other
4,431,Neither,1,2,-3.2210467628403263,0.7125147915831996,0.27178201700398696,0.10965850916402489,Other
4,432,Neither,1,3,-2.725121245673093,0.5213087878256922,0.25826430217807433,0.23715090702117875,Other
5,112,1,10,1,-1.326303836398851,0.7783646063236049,0.7105110677682617,0.20231444099191806,Freq_Exemplar
5,121,1,10,1,-1.237279570804768,0.8367440250777383,0.7587564025310297,0.1480399172401655,Freq_Exemplar
5,211,1,10,1,-1.1579825333354894,0.8271710531830316,0.745813357232536,0.15583008684420774,Freq_Exemplar
5,113,1,1,1,-3.184507823362901,0.671955206899126,0.5264966649292254,0.2570327422746437,Rare_Exemplar
5,131,1,1,1,-3.0428884470969613,0.7429773555053122,0.6209140786481884,0.21479655781649046,Rare_Exemplar
5,311,1,1,1,-3.1455206415415686,0.724744872275111,0.6036887470500262,0.2292785082475977,Rare_Exemplar
5,133,1,1,2,-3.3034359054582385,0.5905034522067433,0.47527611344559295,0.329589822002304,Rare_Exemplar
5,313,1,1,2,-3.125239937222955,0.5833388219233351,0.4583729235426052,0.3274018377381494,Rare_Exemplar
5,331,1,1,2,-3.0976010192958143,0.6716686659837753,0.5327251065228132,0.2604116489971795,Rare_Exemplar
5,221,2,10,2,-1.2231771000819585,0.2017875424444944,0.18554564285076364,0.7339642565366159,Other
5,212,2,10,2,-1.1079485703062735,0.16118134997989306,0.14402105413982955,0.7495131801732332,Other
5,122,2,10,2,-1.2090675686692525,0.17386002860818284,0.15578158308378523,0.7402356575141682,Other
5,223,2,1,3,-3.045954117299495,0.2543639428210268,0.2047292390381433,0.6001381362965479,Other
5,232,2,1,3,-3.022341659782341,0.28534297344243326,0.22631364169734602,0.5668148484387667,Other
5,322,2,1,3,-3.2110585677970866,0.3508872553651275,0.26740608074851296,0.49467939445706166,Other
5,233,2,1,3,-3.2093862594205493,0.354556015226665,0.2718781017909531,0.4949347292285502,Other
5,323,2,1,3,-3.324994706374127,0.44838738869458694,0.3710019651837705,0.4564119508585326,Other
5,332,2,1,3,-3.2238024679224146,0.397513236887571,0.3133767534356262,0.47496618550469094,Other
5,132,Either,10,2,-1.4014643353361933,0.509491664648051,0.45878638363754387,0.44169230025705225,Other
5,321,Either,10,2,-1.3458384496462577,0.5926257894096227,0.5374474766073795,0.36944433642490154,Other
5,213,Either,10,2,-1.4231892050849955,0.4488052773050465,0.3952925173505647,0.48547367979441686,Other
5,231,Either,0,2,-3.445786789025953,0.5270943784801261,0.4001472050458186,0.359009449592846,Other
5,123,Either,0,2,-3.422352095710337,0.5070220813002047,0.4112790445171126,0.3998868981227639,Other
5,312,Either,0,2,-3.421203140063221,0.45740319665286083,0.351510165501188,0.4169806716277035,Other
5,111,1,0,0,-3.29600552245497,0.8497179790245879,0.6972456093956453,0.12331559633055413,Prototype
5,222,2,0,3,-3.3262925285655993,0.14915975070371557,0.11618843559966059,0.6627645664769669,Other
5,333,Either,0,3,-3.8607938879935175,0.4279614242557498,0.32460399720810007,0.43388491980727245,Other
5,444,Neither,0,3,-3.7629687106651457,0.4696708931454949,0.10167805296972725,0.11480982067465752,Other
5,411,Neither,1,1,-2.9972738758592827,0.7459699683362925,0.3720870153091787,0.12670922462395123,Other
5,422,Neither,1,3,-3.1705854732625935,0.2300415951116184,0.11894554980989168,0.3981155049623035,Other
5,141,Neither,1,1,-2.9301261081595693,0.7664603828466667,0.37329956947706544,0.11374395923163937,Other
5,242,Neither,1,3,-2.825644414281335,0.2956541478148657,0.135812600163917,0.3235504805426688,Other
5,114,Neither,1,1,-2.7003208676022408,0.7141160334451491,0.3048790827358225,0.12205305217925232,Other
5,224,Neither,1,3,-3.0507465157677953,0.21698161806469876,0.1046663289994159,0.3777078459788852,Other
5,441,Neither,1,2,-3.2410033188439935,0.6269214954694945,0.1808705887371715,0.10763537260607375,Other
5,442,Neither,1,3,-3.232625521866774,0.42865758506881774,0.12608114543231064,0.1680490643762228,Other
5,144,Neither,1,2,-2.8843359031706037,0.57209757222027,0.1565461346270916,0.11708924197404866,Other
5,244,Neither,1,3,-2.7868023299860605,0.5822001112508687,0.15036334027283163,0.10790411342066383,Other
5,414,Neither,1,2,-2.969812483665873,0.443790742121808,0.10625636294780501,0.13317261305963193,Other
5,424,Neither,1,3,-3.0320696959056725,0.6130342633058833,0.16559631606908298,0.10452939464744193,Other
5,134,Neither,1,2,-3.250571220531958,0.5337376259442173,0.31111349511154107,0.2717824447449768,Other
5,234,Neither,1,3,-2.8583707733642534,0.4239511666718164,0.14265040164813084,0.1938279780860085,Other
5,413,Neither,1,2,-3.033435507309942,0.510208452406439,0.2768131437153192,0.2657359701021958,Other
5,423,Neither,1,3,-3.375240431315175,0.30642539969514276,0.12440357018021282,0.28157964891317744,Other
5,341,Neither,1,2,-2.752562408255875,0.5507460713408904,0.26955236448762177,0.21987893337229408,Other
5,342,Neither,1,3,-2.835900761080143,0.3105599589641761,0.10946417357598834,0.24300938399752786,Other
5,124,Neither,1,2,-2.8079706832389633,0.3816551749755588,0.18487102510160772,0.299521791302485,Other
5,214,Neither,1,2,-2.7798417076773734,0.5296313076882931,0.2945369772330075,0.2615800289888999,Other
5,412,Neither,1,2,-2.9981761554116475,0.4915867653476617,0.28780071098915094,0.2976518098605744,Other
5,421,Neither,1,2,-2.9031819122908007,0.5438068320732656,0.3429991089978042,0.28773792622869115,Other
5,241,Neither,1,2,-2.8111563186187114,0.4992549033100258,0.27048210913866566,0.2712894535348059,Other
5,142,Neither,1,2,-2.901180223792826,0.49130895025204474,0.306195168044839,0.31702809684329064,Other
5,143,Neither,1,2,-3.403588019183649,0.5580461663934744,0.24053733762912952,0.19049749804345953,Other
5,243,Neither,1,3,-3.1204580639107933,0.46807550388128866,0.25916798064711805,0.29452042752227664,Other
5,314,Neither,1,2,-3.0734989708595455,0.6126320312086921,0.21215069033603715,0.13414313618405926,Other
5,324,Neither,1,3,-3.0819056102474054,0.5248440481545463,0.27827989133917913,0.2519345453447564,Other
5,431,Neither,1,2,-2.6531847253537197,0.6797489518736216,0.22117397276575446,0.10420199457648713,Other
5,432,Neither,1,3,-3.2291694077202706,0.4958103221609679,0.2895141275082239,0.2944070104107874,Other
6,112,1,10,1,-1.236644486085222,0.8448313051671171,0.7669078495215975,0.1408566294117376,Freq_Exemplar
6,121,1,10,1,-1.2379911780892126,0.8469204665961632,0.774290851284853,0.13995184543115152,Freq_Exemplar
6,211,1,10,1,-1.40568420868306,0.7560504404285263,0.6934096348429478,0.22373768465325683,Freq_Exemplar
6,113,1,1,1,-3.06353849735929,0.7170539225376364,0.6071849916680325,0.23959231835520753,Rare_Exemplar
6,131,1,1,1,-2.8985146376322177,0.7889159643345609,0.6844890487888059,0.18314334773160473,Rare_Exemplar
6,311,1,1,1,-3.20169838246532,0.7546411766031866,0.5794331337345752,0.18839288967795165,Rare_Exemplar
6,133,1,1,2,-3.3492003480008377,0.6384089413914965,0.5105373592964998,0.2891653487885661,Rare_Exemplar
6,313,1,1,2,-3.4219467535235486,0.5023986902888314,0.3843627587580076,0.3806924975306496,Rare_Exemplar
6,331,1,1,2,-3.059471178350466,0.7333990554659329,0.5952889567898002,0.21639596747235262,Rare_Exemplar
6,221,2,10,2,-1.229918949563217,0.2121640534065808,0.19378338825476718,0.7195824017709833,Other
6,212,2,10,2,-1.3318010768067199,0.190209700050216,0.17496925167222788,0.7449062942438606,Other
6,122,2,10,2,-1.3181037645460694,0.20651765612951947,0.18903058743382276,0.726293511127854,Other
6,223,2,1,3,-3.102963227247961,0.24393281484300483,0.20266733555244634,0.6281652676087276,Other
6,232,2,1,3,-3.2084358312398664,0.31100904803219465,0.24999696602038496,0.553828413344482,Other
6,322,2,1,3,-3.083040273754201,0.3081520435550958,0.24737316091256076,0.5553901700024648,Other
6,233,2,1,3,-3.368665678849626,0.3350657245137197,0.26380920668673896,0.5235264931065026,Other
6,323,2,1,3,-2.9787154544952346,0.37823092249258916,0.3031222361746252,0.49829884853471507,Other
6,332,2,1,3,-3.1004047399846772,0.40546888471975934,0.3256709210001535,0.47752491787473733,Other
6,132,Either,10,2,-1.4175896384035562,0.5858288606549545,0.5306694325641647,0.3751743525489111,Other
6,321,Either,10,2,-1.4679638225508755,0.6818320464393559,0.6066819468052382,0.28310014832131913,Other
6,213,Either,10,2,-1.3559374443973595,0.38368095183696355,0.3511068383812004,0.5639942024710836,Other
6,231,Either,0,2,-3.4808666964185186,0.5077136514457171,0.4045969222334087,0.39230290719075,Other
6,123,Either,0,2,-3.4699928904054143,0.4792309901830355,0.38350745349245735,0.4167485010441683,Other
6,312,Either,0,2,-3.431095893048341,0.4803131751917349,0.3679966908555285,0.3981632020281695,Other
6,111,1,0,0,-3.2399149631562683,0.8596802390676906,0.7258311046306807,0.11847247668442874,Prototype
6,222,2,0,3,-3.1939959804543117,0.13574813378141098,0.11172266365141735,0.7112916978669461,Other
6,333,Either,0,3,-4.258814064573565,0.5616196180829363,0.40778701059674716,0.3183040970976566,Other
6,444,Neither,0,3,-3.977422282089505,0.44061061043391947,0.1074945455465919,0.13647267403699861,Other
6,411,Neither,1,1,-2.7359538095381533,0.6991967270906083,0.29599028702014174,0.127338764092228,Other
6,422,Neither,1,3,-2.9966792508193576,0.21996020215512493,0.10628935875091708,0.37693150443031187,Other
6,141,Neither,1,1,-3.1569573745781443,0.7479837059887124,0.3809042955118039,0.12833713911050593,Other
6,242,Neither,1,3,-2.5885217950462907,0.23286959325936368,0.09296603084186136,0.30625324695504014,Other
6,114,Neither,1,1,-2.9775399346017264,0.7684620174379923,0.3754732786231253,0.11313028290998911,Other
6,224,Neither,1,3,-2.8894616939409246,0.27822595560487473,0.1299317901458921,0.3370691762571706,Other
6,441,Neither,1,2,-3.1515066034140884,0.6111023621497375,0.17039574635780042,0.108437648686496,Other
6,442,Neither,1,3,-3.106379665354965,0.36910605785175454,0.10484365045634399,0.17920384273991433,Other
6,144,Neither,1,2,-2.704864282025693,0.5946078628918917,0.14987390070959192,0.10218112591026489,Other
6,244,Neither,1,3,-2.7927153671480682,0.37041475221431835,0.08847958628137338,0.15038667310070422,Other
6,414,Neither,1,2,-2.68181043988317,0.6091026742922537,0.15062912491338543,0.09666764666688843,Other
6,424,Neither,1,3,-2.8563612299734236,0.38452375808735806,0.10157041283661726,0.16257558776899936,Other
6,134,Neither,1,2,-3.1611994202502487,0.7801566492602771,0.4102597447399987,0.11560867556891692,Other
6,234,Neither,1,3,-2.958002641348373,0.2927586353475959,0.11039830572311189,0.2666983616118572,Other
6,413,Neither,1,2,-2.9109135810807105,0.41588970331973857,0.20621516906152704,0.2896258373771141,Other
6,423,Neither,1,3,-3.237684491405403,0.293069620096055,0.10857478432290249,0.26189959063045015,Other
6,341,Neither,1,2,-2.890644409851764,0.771765111002683,0.37435258110098224,0.1107076733261978,Other
6,342,Neither,1,3,-2.74400757972457,0.3189321593353866,0.10561588082190021,0.22553881063972614,Other
6,124,Neither,1,2,-2.941838893399536,0.5643157153407975,0.3029406402760895,0.233887649351003,Other
6,214,Neither,1,2,-2.981962340272606,0.28135997352589737,0.16049037497906185,0.40991902962763055,Other
6,412,Neither,1,2,-2.8801986809395452,0.499229947531492,0.27062897192026925,0.2714638517543314,Other
6,421,Neither,1,2,-2.8875148337188863,0.5338624205008189,0.3282774516297627,0.2866327556139014,Other
6,241,Neither,1,2,-2.788785285143979,0.48407247634008577,0.24710666618999827,0.2633678562581509,Other
6,142,Neither,1,2,-3.0217827010677523,0.5224151727633114,0.3294102836429661,0.3011423894360961,Other
6,143,Neither,1,2,-3.2092476509536088,0.6304045818088169,0.23177820630027224,0.13588759592983235,Other
6,243,Neither,1,3,-3.0185917224269683,0.21112484208627477,0.09929489761013455,0.3710187643395016,Other
6,314,Neither,1,2,-2.713059312834167,0.6527817772512509,0.20348012296437124,0.10823219814420841,Other
6,324,Neither,1,3,-3.1391800187951833,0.5720789043638845,0.31808345527583964,0.23792980242246384,Other
6,431,Neither,1,2,-3.1457476961984248,0.6984071155977044,0.26572784568646257,0.11474915655462967,Other
6,432,Neither,1,3,-3.0600191216127968,0.5019086363071253,0.2802707620231568,0.27813915912363735,Other
7,112,1,10,1,-1.2948515873662894,0.8025860012568616,0.7272484948132442,0.1788830520544588,Freq_Exemplar
7,121,1,10,1,-1.332152361541192,0.7492290355637182,0.6721107934428491,0.22495907643633203,Freq_Exemplar
7,211,1,10,1,-1.2468807248580267,0.8102595624599762,0.7383744693905008,0.17290693178021804,Freq_Exemplar
7,113,1,1,1,-2.854713459097347,0.7824909863104238,0.6358554730456215,0.17674874114959455,Rare_Exemplar
7,131,1,1,1,-3.007520241404935,0.7037899271348612,0.568199890377497,0.23914313695261377,Rare_Exemplar
7,311,1,1,1,-3.0211882650970394,0.7129541897845514,0.5821758124222465,0.23439251800326802,Rare_Exemplar
7,133,1,1,2,-3.122614061345018,0.6312041125396167,0.5222724980852891,0.30515002294986865,Rare_Exemplar
7,313,1,1,2,-3.28979144801677,0.6522856905524025,0.5066467875703119,0.27007849539771844,Rare_Exemplar
7,331,1,1,2,-3.2190019896499833,0.5728873366662451,0.473153277516187,0.35275654319929234,Rare_Exemplar
7,221,2,10,2,-1.2491431738115204,0.2012173205222995,0.1793766658179556,0.7120807164409269,Other
7,212,2,10,2,-1.3142817099287463,0.22942638186374179,0.2083159662117543,0.6996701359945511,Other
7,122,2,10,2,-1.207890685882726,0.16509367661171848,0.1479483424075432,0.7481995019190499,Other
7,223,2,1,3,-3.074552744137762,0.2948900351395357,0.2298681171138066,0.5496364090565602,Other
7,232,2,1,3,-2.815749311380388,0.2837109077259924,0.23881513826075815,0.6029400842469556,Other
7,322,2,1,3,-3.058523218717508,0.26161828271623044,0.20292285123647205,0.572721913072972,Other
7,233,2,1,3,-3.1378488265847673,0.4216829375989546,0.3507902917975518,0.4810913437149908,Other
7,323,2,1,3,-3.328814233276264,0.3613826211249889,0.26601577702014634,0.4700898392157305,Other
7,332,2,1,3,-3.0349127067178117,0.36008402494344427,0.3085520169668315,0.5483369189288764,Other
7,132,Either,10,2,-1.2783318247899031,0.4930129351017371,0.4426824950724794,0.4552300414031171,Other
7,321,Either,10,2,-1.3275872270825646,0.40558216064686864,0.35756828459059065,0.5240491021808098,Other
7,213,Either,10,2,-1.2411527941175122,0.5828251207646336,0.5304249114816457,0.37966782917743613,Other
7,231,Either,0,2,-3.3965879791696483,0.4835143347366149,0.38630126330732134,0.41264353637013085,Other
7,123,Either,0,2,-3.39210848417706,0.48910791241785717,0.38098606674790986,0.3979546477143496,Other
7,312,Either,0,2,-3.47005883329029,0.46327199072404945,0.36841107231056314,0.42682602314770574,Other
7,111,1,0,0,-3.217395051832116,0.856089307665738,0.7007723357676788,0.11780153204343162,Prototype
7,222,2,0,3,-3.257604295408502,0.14584059610787664,0.11451126706965112,0.6706697464867418,Other
7,333,Either,0,3,-4.258999961691527,0.5274502161272887,0.3995219750066028,0.35793714206424276,Other
7,444,Neither,0,3,-3.97472581629535,0.4462217776717535,0.11484245181008083,0.14252385695524447,Other
7,411,Neither,1,1,-2.7185701111368084,0.7515534687024533,0.35117489922540057,0.11609045693308963,Other
7,422,Neither,1,3,-3.0855514568812645,0.2359356016805398,0.12771628595841983,0.4136021291036254,Other
7,141,Neither,1,1,-3.0309337097441764,0.6700020377785166,0.36424821276371494,0.17940418264008065,Other
7,242,Neither,1,3,-2.8611208962920136,0.2386490276111529,0.11665076799284475,0.37214555839701924,Other
7,114,Neither,1,1,-2.8768372133799245,0.7320816048417771,0.34827398327262826,0.12745711141578397,Other
7,224,Neither,1,3,-3.123983226507188,0.2057732488967422,0.10750712758942225,0.414947215556852,Other
7,441,Neither,1,2,-3.135765859100547,0.46383392205928353,0.17077978332457786,0.19741188011902458,Other
7,442,Neither,1,3,-2.4884643327627645,0.4170304613358387,0.1121937739251266,0.1568363913192675,Other
7,144,Neither,1,2,-3.1892356148371714,0.46879145075006096,0.1563529465543036,0.17717051319339588,Other
7,244,Neither,1,3,-3.131305863539967,0.3283577665200748,0.10712422646025445,0.21911817552570617,Other
7,414,Neither,1,2,-2.949828688367395,0.45252566753786455,0.12222131321145592,0.1478657160535287,Other
7,424,Neither,1,3,-2.874386242766032,0.29362060395822126,0.09544488651552083,0.22961706495809414,Other
7,134,Neither,1,2,-2.9674573115716383,0.5516946723565346,0.3081413943978183,0.25039471232514254,Other
7,234,Neither,1,3,-3.1938866336674354,0.4281580055227966,0.22740974177490142,0.30372535050773797,Other
7,413,Neither,1,2,-2.895262354696158,0.544983467206817,0.2928094130886736,0.24447186369830592,Other
7,423,Neither,1,3,-3.1436496639060216,0.2631136431991169,0.11703873279996946,0.3277832512557866,Other
7,341,Neither,1,2,-3.2083914262015867,0.41513639069552394,0.2674364764925799,0.37677704582598626,Other
7,342,Neither,1,3,-3.3628684045690025,0.31775888715161676,0.14271203982884997,0.3064084902312763,Other
7,124,Neither,1,2,-3.006302783344544,0.4637937489895352,0.2791146248528402,0.32269302231995095,Other
7,214,Neither,1,2,-3.032787429009418,0.5055211902649146,0.34408572143789684,0.3365696656440597,Other
7,412,Neither,1,2,-3.000953879711815,0.4802756297537513,0.2826476721843012,0.3058637047706806,Other
7,421,Neither,1,2,-3.1042282986562224,0.45018837066014133,0.3330280137339573,0.40672457748828167,Other
7,241,Neither,1,2,-2.9472482274093394,0.46856607112972776,0.2846255785817455,0.32281400383510367,Other
7,142,Neither,1,2,-2.9989966189600543,0.48862868347545213,0.3277527962802252,0.34300765508957437,Other
7,143,Neither,1,2,-2.9032519219106394,0.5627188888475355,0.22609094624053458,0.17569216557853967,Other
7,243,Neither,1,3,-2.7878864552101428,0.5013230254457902,0.24882890875995622,0.24751555604632455,Other
7,314,Neither,1,2,-2.9759471928654193,0.6126574451877677,0.2180782122558458,0.1378763492512115,Other
7,324,Neither,1,3,-2.5550317441247223,0.416136276377373,0.19005743413061987,0.26666178243262534,Other
7,431,Neither,1,2,-3.4489191178362417,0.5792997643342376,0.29118927682804197,0.21146806010820265,Other
7,432,Neither,1,3,-3.2763395564516364,0.4494390399134755,0.3020382376616423,0.3699955885938377,Other
8,112,1,10,1,-1.2238465955797457,0.7712541086713415,0.6936835776630786,0.20573928422365356,Freq_Exemplar
8,121,1,10,1,-1.2281657729438007,0.8304351527076658,0.7618178978794788,0.15555403103699614,Freq_Exemplar
8,211,1,10,1,-1.290147915266568,0.7960432889997845,0.7164644932955376,0.18356758183917482,Freq_Exemplar
8,113,1,1,1,-3.007952826121582,0.7265057039169449,0.5850080949527908,0.22022728282707826,Rare_Exemplar
8,131,1,1,1,-3.2383564975270085,0.6387834760357693,0.5147958456869406,0.2911045337056441,Rare_Exemplar
8,311,1,1,1,-3.137448238134509,0.8081393615971474,0.6459978431417623,0.15336656581990443,Rare_Exemplar
8,133,1,1,2,-3.3521824871470955,0.4478120463593753,0.34212485999184605,0.4218672272538064,Rare_Exemplar
8,313,1,1,2,-2.744735257050593,0.6583404936625502,0.5374503047689801,0.2789210257851821,Rare_Exemplar
8,331,1,1,2,-3.079167668329642,0.7124882560167924,0.5360868843817933,0.21632816225886103,Rare_Exemplar
8,221,2,10,2,-1.298212669843358,0.2367753291937555,0.2138335711457868,0.6892739100006327,Other
8,212,2,10,2,-1.1441003053823664,0.1592135620407442,0.14357235806935129,0.7581872422378751,Other
8,122,2,10,2,-1.2354187397269192,0.16527769178165627,0.14837162846921978,0.7493395318804139,Other
8,223,2,1,3,-2.6807568575452527,0.2178745100713877,0.1782502896265162,0.6398825409102528,Other
8,232,2,1,3,-2.8361467378299245,0.19375530212255426,0.15790398355381247,0.6570620164678794,Other
8,322,2,1,3,-3.0010799932181165,0.3703602144143516,0.29460489251211125,0.5008501295073792,Other
8,233,2,1,3,-3.0008612035374873,0.3283411683397464,0.24897658794725513,0.509309645869243,Other
8,323,2,1,3,-3.349817005224926,0.5324001092016616,0.4033603604408872,0.3542660064013913,Other
8,332,2,1,3,-3.2479496270929746,0.2879624913555931,0.22122897713298423,0.5470272498899916,Other
8,132,Either,10,2,-1.2452072302580295,0.29199195930854077,0.26099644910991165,0.6328516202957363,Other
8,321,Either,10,2,-1.4717593687873944,0.8133890077913034,0.725760116477602,0.16650681794821337,Other
8,213,Either,10,2,-1.4419643913111013,0.477300228965451,0.42504817813557255,0.46547764259756474,Other
8,231,Either,0,2,-3.4007160714931977,0.47957237153559357,0.3598215417559624,0.3904751039907717,Other
8,123,Either,0,2,-3.4460109371690484,0.49611193303980555,0.40096525953278417,0.4072500500163467,Other
8,312,Either,0,2,-3.377822711887846,0.5578141586965208,0.46214800933642824,0.36635016004736487,Other
8,111,1,0,0,-3.230155267083954,0.8610365583406591,0.7218889456330485,0.11650628699706421,Prototype
8,222,2,0,3,-3.2920494389350337,0.1438930133670985,0.11991448678423143,0.7134441591863461,Other
8,333,Either,0,3,-4.413673953814642,0.5009669888030046,0.3297710446133139,0.32849796708595763,Other
8,444,Neither,0,3,-3.8103575598257877,0.4633551278407454,0.10986951875231017,0.12724778534294565,Other
8,411,Neither,1,1,-3.013006962736081,0.7622985058579967,0.379456615204858,0.1183229452807877,Other
8,422,Neither,1,3,-3.0321002305714053,0.273850394548023,0.15643602867207304,0.41481028605485387,Other
8,141,Neither,1,1,-3.0353526365578274,0.7754961935731516,0.3946828832004112,0.11425950294062566,Other
8,242,Neither,1,3,-3.1392229560989695,0.24752250158528977,0.1486415365446669,0.4518757319568755,Other
8,114,Neither,1,1,-2.957696053787741,0.7734424620783971,0.38704798661451134,0.11337448253003858,Other
8,224,Neither,1,3,-3.2084620278381317,0.19594418934623417,0.10800141412405195,0.4431831577910305,Other
8,441,Neither,1,2,-2.7841390875420524,0.45650695995852886,0.12847318913854253,0.1529533835257902,Other
8,442,Neither,1,3,-3.1861488110370426,0.468746306775793,0.16429061452514565,0.18619879125854163,Other
8,144,Neither,1,2,-2.483868104933727,0.5289982337715423,0.12800495051646266,0.1139711891841171,Other
8,244,Neither,1,3,-3.017973069535022,0.35277530740965013,0.10520126159158147,0.1930091272365106,Other
8,414,Neither,1,2,-2.8582052233741746,0.50684329998025,0.1432046387040343,0.13933759616345728,Other
8,424,Neither,1,3,-2.713664932331487,0.37574086905923854,0.1012556961207775,0.1682270896467024,Other
8,134,Neither,1,2,-2.9191182998316774,0.3871451384168316,0.20588327363642178,0.32591540651322093,Other
8,234,Neither,1,3,-3.100453687741628,0.28915480289490747,0.11352661412011696,0.2790887358015577,Other
8,413,Neither,1,2,-3.0484605997278607,0.5174713273731927,0.2858759463170246,0.2665719502035397,Other
8,423,Neither,1,3,-3.1008701323329873,0.29262698464203185,0.10904898238680527,0.26360626853000263,Other
8,341,Neither,1,2,-3.2307889513231047,0.7156121402835851,0.3878482393757081,0.15413283884078266,Other
8,342,Neither,1,3,-2.994988788546955,0.3121635632365177,0.14054340238992583,0.3096801949215899,Other
8,124,Neither,1,2,-3.079376848421203,0.5145418533243589,0.32493354566825244,0.3065671642718962,Other
8,214,Neither,1,2,-2.976452040195876,0.39382675953565366,0.2435831085651772,0.3749200852055481,Other
8,412,Neither,1,2,-3.1495652629435895,0.5213487534557116,0.35573239601728407,0.326598565089547,Other
8,421,Neither,1,2,-2.901687604874928,0.5784586754215817,0.3579171012483965,0.2608256308707923,Other
8,241,Neither,1,2,-2.912479344103815,0.4992157333568836,0.2866183026842789,0.2875188559284261,Other
8,142,Neither,1,2,-2.8804746641951637,0.43271643613392335,0.2754030218498487,0.36104847121202566,Other
8,143,Neither,1,2,-3.0465103608025403,0.5000202643486794,0.19028149139776035,0.19026606830088266,Other
8,243,Neither,1,3,-2.986677839957984,0.4105343497040254,0.2271120071283059,0.32609872247822325,Other
8,314,Neither,1,2,-3.020569626835688,0.5820500966473033,0.21735153122846063,0.15607256487673438,Other
8,324,Neither,1,3,-3.045053618705263,0.6852583421413718,0.34723886840088064,0.15948807973927595,Other
8,431,Neither,1,2,-2.7623142215549383,0.6367704138732736,0.21665938443357494,0.12358786907134879,Other
8,432,Neither,1,3,-2.913085553225465,0.3270454315561952,0.20385490796627523,0.4194679955100495,Other
9,112,1,10,1,-1.336763045536855,0.7991111655038126,0.7083662955071758,0.17807644999066094,Freq_Exemplar
9,121,1,10,1,-1.1278361047947139,0.8280208413062581,0.7495361706897974,0.15567796559613736,Freq_Exemplar
9,211,1,10,1,-1.4472016750708205,0.7990065031451119,0.7350050048659893,0.18489364673797776,Freq_Exemplar
9,113,1,1,1,-2.999970423515249,0.8611481998476656,0.670374155490575,0.10809133466450183,Rare_Exemplar
9,131,1,1,1,-2.960820981177969,0.6831621685809589,0.5480409225151663,0.25417112569227207,Rare_Exemplar
9,311,1,1,1,-3.0882046031897263,0.6547793830758355,0.5314074007055826,0.28017496495976374,Rare_Exemplar
9,133,1,1,2,-3.368317011862658,0.5057715617011851,0.3863070541770489,0.3774904453851804,Rare_Exemplar
9,313,1,1,2,-3.1428529763356665,0.7152666544683127,0.5706479984049783,0.22716355179117134,Rare_Exemplar
9,331,1,1,2,-2.9489147705383343,0.5590545748062383,0.4373684115504785,0.34496739475620486,Rare_Exemplar
9,221,2,10,2,-1.1408126221146406,0.14199527664016776,0.12873108500789518,0.777856007562194,Other
9,212,2,10,2,-1.180286226517707,0.18201501477104642,0.16520494412466155,0.7424396495505912,Other
9,122,2,10,2,-1.2679701410477988,0.21278552715935192,0.1927704667291021,0.7131674008625183,Other
