experiment,subject,stimulus_id,type,correct_cat,p_correct,choice,accuracy,p_A
Exp2,4,Stim13,Old,A,0.5952387737993834,A,1,0.5952387737993834
Exp2,4,Stim9,New,A,0.4550270705658986,B,0,0.4550270705658986
Exp2,4,Stim5,Old,A,0.6361056129045521,A,1,0.6361056129045521
Exp2,5,Stim10,Old,B,0.7178325574957416,B,1,0.28216744250425846
Exp2,5,Stim16,New,B,0.6585581059139207,B,1,0.34144189408607933
Exp2,5,Stim11,New,A,0.5457143306722936,A,1,0.5457143306722936
Exp2,5,Stim6,New,A,0.7225952055079193,A,1,0.7225952055079193
Exp2,5,Stim3,New,B,0.5263092256850221,B,1,0.47369077431497786
Exp2,5,Stim15,Old,A,0.7067645918869846,A,1,0.7067645918869846
Exp2,5,Stim14,Old,B,0.6546301604623148,B,1,0.3453698395376852
Exp2,5,Stim9,New,A,0.5264906468947121,A,1,0.5264906468947121
Exp2,5,Stim8,New,B,0.5263092256850221,B,1,0.47369077431497786
Exp2,5,Stim2,Old,B,0.5438867036466652,B,1,0.4561132963533348
Exp2,5,Stim4,Old,A,0.6081998410586243,A,1,0.6081998410586243
Exp2,5,Stim12,Old,B,0.5438867036466652,B,1,0.4561132963533348
Exp2,5,Stim1,New,A,0.5457143306722936,A,1,0.5457143306722936
Exp2,5,Stim13,Old,A,0.6411486252709749,A,1,0.6411486252709749
Exp2,5,Stim5,Old,A,0.6411486252709749,A,1,0.6411486252709749
Exp2,5,Stim7,Old,A,0.6883252244121639,A,1,0.6883252244121639
Exp2,6,Stim10,Old,B,0.746185182473243,B,1,0.25381481752675705
Exp2,6,Stim3,New,B,0.5055654281012456,B,1,0.49443457189875434
Exp2,6,Stim14,Old,B,0.7993011925379432,B,1,0.20069880746205682
Exp2,6,Stim7,Old,A,0.7941681370846483,A,1,0.7941681370846483
Exp2,6,Stim5,Old,A,0.61628152118487,A,1,0.61628152118487
Exp2,6,Stim4,Old,A,0.7287269020083461,A,1,0.7287269020083461
Exp2,6,Stim16,New,B,0.6234694065537565,B,1,0.37653059344624346
Exp2,6,Stim8,New,B,0.4720534916247603,A,0,0.5279465083752397
Exp2,6,Stim2,Old,B,0.5000561976523619,B,1,0.49994380234763813
Exp2,6,Stim1,New,A,0.4355733419905619,B,0,0.4355733419905619
Exp2,6,Stim13,Old,A,0.5832471395826592,A,1,0.5832471395826592
Exp2,6,Stim12,Old,B,0.5301147792840324,B,1,0.46988522071596756
Exp2,6,Stim15,Old,A,0.7542077913932487,A,1,0.7542077913932487
Exp2,6,Stim6,New,A,0.7117250713422112,A,1,0.7117250713422112
Exp2,6,Stim9,New,A,0.4088445352848143,B,0,0.4088445352848143
Exp2,6,Stim11,New,A,0.4713840532263469,B,0,0.4713840532263469
Exp2,7,Stim6,New,A,0.7145969672848637,A,1,0.7145969672848637
Exp2,7,Stim5,Old,A,0.6589081213847156,A,1,0.6589081213847156
