experiment,subject,stimulus_id,type,correct_cat,p_correct,choice,accuracy,p_A
Exp1,8,Stim8,New,B,0.564111909413463,B,1,0.435888090586537
Exp1,8,Stim16,Old,B,0.7418373733842469,B,1,0.25816262661575307
Exp1,8,Stim15,Old,B,0.5313975571834071,B,1,0.46860244281659297
Exp1,8,Stim14,New,B,0.591324254922293,B,1,0.40867574507770704
Exp1,8,Stim13,New,A,0.6455072777263393,A,1,0.6455072777263393
Exp1,8,Stim6,Old,A,0.6815273339095214,A,1,0.6815273339095214
Exp1,8,Stim10,Old,B,0.7834085894204594,B,1,0.21659141057954057
Exp1,8,Stim3,New,B,0.564111909413463,B,1,0.435888090586537
Exp1,8,Stim9,Old,A,0.5900533082207902,A,1,0.5900533082207902
Exp1,9,Stim5,New,A,0.5620308857035903,A,1,0.5620308857035903
Exp1,9,Stim3,New,B,0.6086231891763825,B,1,0.39137681082361747
Exp1,9,Stim6,Old,A,0.6271317540913639,A,1,0.6271317540913639
Exp1,9,Stim9,Old,A,0.5547349993298525,A,1,0.5547349993298525
Exp1,9,Stim7,Old,A,0.5777225553286355,A,1,0.5777225553286355
Exp1,9,Stim16,Old,B,0.6443341862436329,B,1,0.35566581375636713
Exp1,9,Stim13,New,A,0.5620308857035903,A,1,0.5620308857035903
Exp1,9,Stim15,Old,B,0.516532730352776,B,1,0.48346726964722403
Exp1,9,Stim14,New,B,0.5980903259105885,B,1,0.40190967408941153
Exp1,9,Stim8,New,B,0.6086231891763825,B,1,0.39137681082361747
Exp1,9,Stim4,New,A,0.5620642447333694,A,1,0.5620642447333694
Exp1,9,Stim10,Old,B,0.7400067344566112,B,1,0.2599932655433888
Exp1,10,Stim6,Old,A,0.6967223543576526,A,1,0.6967223543576526
Exp1,10,Stim14,New,B,0.6656060699704665,B,1,0.3343939300295335
Exp1,10,Stim10,Old,B,0.805241628108448,B,1,0.194758371891552
Exp1,10,Stim13,New,A,0.5480529027470178,A,1,0.5480529027470178
Exp1,10,Stim3,New,B,0.6481630504390873,B,1,0.3518369495609127
Exp1,10,Stim5,New,A,0.5480529027470178,A,1,0.5480529027470178
Exp1,10,Stim7,Old,A,0.6729126803439079,A,1,0.6729126803439079
Exp1,10,Stim16,Old,B,0.7398936458094381,B,1,0.260106354190562
Exp1,10,Stim4,New,A,0.6399882329488628,A,1,0.6399882329488628
Exp1,10,Stim8,New,B,0.6481630504390873,B,1,0.3518369495609127
Exp1,10,Stim15,Old,B,0.481282647242228,A,0,0.518717352757772
Exp1,10,Stim9,Old,A,0.5084382987719892,A,1,0.5084382987719892
Exp1,11,Stim6,Old,A,0.6366687803157008,A,1,0.6366687803157008
Exp1,11,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,11,Stim10,Old,B,0.7814766548534668,B,1,0.21852334514653318
Exp1,11,Stim3,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,11,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,11,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,11,Stim7,Old,A,0.6211382692385964,A,1,0.6211382692385964
Exp1,11,Stim13,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,11,Stim9,Old,A,0.49577126933842675,B,0,0.49577126933842675
Exp1,11,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,11,Stim8,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,11,Stim5,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,12,Stim3,New,B,0.5769759172552245,B,1,0.4230240827447756
Exp1,12,Stim16,Old,B,0.6692994892224755,B,1,0.33070051077752455
Exp1,12,Stim10,Old,B,0.7102634912779706,B,1,0.2897365087220294
Exp1,12,Stim5,New,A,0.5579501710163828,A,1,0.5579501710163828
Exp1,12,Stim13,New,A,0.5579501710163828,A,1,0.5579501710163828
Exp1,12,Stim7,Old,A,0.6162323523825839,A,1,0.6162323523825839
Exp1,12,Stim6,Old,A,0.643491833395435,A,1,0.643491833395435
Exp1,12,Stim9,Old,A,0.4895149318468112,B,0,0.4895149318468112
Exp1,12,Stim8,New,B,0.5769759172552245,B,1,0.4230240827447756
Exp1,12,Stim4,New,A,0.6216778659662106,A,1,0.6216778659662106
Exp1,12,Stim15,Old,B,0.44438614992601966,A,0,0.5556138500739803
Exp1,12,Stim14,New,B,0.6050760777360795,B,1,0.3949239222639204
Exp1,13,Stim8,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,13,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,13,Stim9,Old,A,0.49577126933842675,B,0,0.49577126933842675
Exp1,13,Stim5,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,13,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,13,Stim6,Old,A,0.6366687803157008,A,1,0.6366687803157008
Exp1,13,Stim10,Old,B,0.7814766548534668,B,1,0.21852334514653318
Exp1,13,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,13,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,13,Stim13,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,13,Stim3,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,13,Stim7,Old,A,0.6211382692385964,A,1,0.6211382692385964
Exp1,14,Stim5,New,A,0.5670303855238636,A,1,0.5670303855238636
Exp1,14,Stim3,New,B,0.6287548525890414,B,1,0.37124514741095854
Exp1,14,Stim16,Old,B,0.8013340131638657,B,1,0.19866598683613432
Exp1,14,Stim9,Old,A,0.4953457412869914,B,0,0.4953457412869914
Exp1,14,Stim10,Old,B,0.7747638221597877,B,1,0.2252361778402123
Exp1,14,Stim14,New,B,0.6168308765754058,B,1,0.38316912342459425
Exp1,14,Stim8,New,B,0.6287548525890414,B,1,0.37124514741095854
Exp1,14,Stim15,Old,B,0.5553852787222904,B,1,0.44461472127770957
Exp1,14,Stim6,Old,A,0.6408438379205762,A,1,0.6408438379205762
Exp1,14,Stim7,Old,A,0.6233450473609685,A,1,0.6233450473609685
Exp1,14,Stim13,New,A,0.5670303855238636,A,1,0.5670303855238636
Exp1,14,Stim4,New,A,0.5728836827352847,A,1,0.5728836827352847
Exp1,15,Stim3,New,B,0.6639515686411008,B,1,0.3360484313588991
Exp1,15,Stim7,Old,A,0.6224762677220297,A,1,0.6224762677220297
Exp1,15,Stim6,Old,A,0.6128442669410443,A,1,0.6128442669410443
Exp1,15,Stim4,New,A,0.5505414553105255,A,1,0.5505414553105255
Exp1,15,Stim13,New,A,0.5307579996837758,A,1,0.5307579996837758
Exp1,15,Stim15,Old,B,0.5365377341270812,B,1,0.46346226587291883
Exp1,15,Stim8,New,B,0.6639515686411008,B,1,0.3360484313588991
Exp1,15,Stim10,Old,B,0.8058155997046332,B,1,0.19418440029536682
Exp1,15,Stim5,New,A,0.5307579996837758,A,1,0.5307579996837758
Exp1,15,Stim14,New,B,0.666421085163712,B,1,0.33357891483628804
Exp1,15,Stim9,Old,A,0.5076749094992999,A,1,0.5076749094992999
Exp1,15,Stim16,Old,B,0.7404810279007643,B,1,0.25951897209923563
Exp1,16,Stim15,Old,B,0.5677060235888696,B,1,0.4322939764111304
Exp1,16,Stim3,New,B,0.5544673147362961,B,1,0.44553268526370393
Exp1,16,Stim7,Old,A,0.5491356078734516,A,1,0.5491356078734516
Exp1,16,Stim16,Old,B,0.5875357248806115,B,1,0.4124642751193885
Exp1,16,Stim10,Old,B,0.6905323044739572,B,1,0.3094676955260428
Exp1,16,Stim6,Old,A,0.6461262442565318,A,1,0.6461262442565318
Exp1,16,Stim5,New,A,0.6199829202779831,A,1,0.6199829202779831
Exp1,16,Stim14,New,B,0.5315279856922346,B,1,0.46847201430776547
Exp1,16,Stim13,New,A,0.6199829202779831,A,1,0.6199829202779831
Exp1,16,Stim8,New,B,0.5544673147362961,B,1,0.44553268526370393
Exp1,16,Stim9,Old,A,0.6010279761495381,A,1,0.6010279761495381
Exp1,16,Stim4,New,A,0.6077978684182018,A,1,0.6077978684182018
Exp1,17,Stim6,Old,A,0.6926621859298135,A,1,0.6926621859298135
Exp1,17,Stim7,Old,A,0.5502261615468385,A,1,0.5502261615468385
Exp1,17,Stim4,New,A,0.624779720070471,A,1,0.624779720070471
Exp1,17,Stim10,Old,B,0.6999397773448011,B,1,0.300060222655199
Exp1,17,Stim16,Old,B,0.6068979329498236,B,1,0.3931020670501764
Exp1,17,Stim5,New,A,0.7012767356522225,A,1,0.7012767356522225
Exp1,17,Stim9,Old,A,0.6820631379581489,A,1,0.6820631379581489
Exp1,17,Stim14,New,B,0.509320646046614,B,1,0.490679353953386
Exp1,17,Stim3,New,B,0.5519790838668399,B,1,0.44802091613316003
Exp1,17,Stim8,New,B,0.5519790838668399,B,1,0.44802091613316003
Exp1,17,Stim15,Old,B,0.5576324965478439,B,1,0.4423675034521562
Exp1,17,Stim13,New,A,0.7012767356522225,A,1,0.7012767356522225
Exp1,18,Stim13,New,A,0.5481579829906629,A,1,0.5481579829906629
Exp1,18,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,18,Stim10,Old,B,0.7811856850125942,B,1,0.21881431498740578
Exp1,18,Stim6,Old,A,0.6832049915553374,A,1,0.6832049915553374
Exp1,18,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,18,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,18,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,18,Stim3,New,B,0.6349636122870435,B,1,0.3650363877129566
Exp1,18,Stim8,New,B,0.6349636122870435,B,1,0.3650363877129566
Exp1,18,Stim5,New,A,0.5481579829906629,A,1,0.5481579829906629
Exp1,18,Stim7,Old,A,0.5939951617760002,A,1,0.5939951617760002
Exp1,18,Stim9,Old,A,0.4957626240911753,B,0,0.4957626240911753
Exp1,19,Stim7,Old,A,0.5936078614635608,A,1,0.5936078614635608
Exp1,19,Stim10,Old,B,0.8053802531272475,B,1,0.19461974687275252
Exp1,19,Stim8,New,B,0.6563352682123671,B,1,0.34366473178763296
Exp1,19,Stim5,New,A,0.5328300342024823,A,1,0.5328300342024823
Exp1,19,Stim16,Old,B,0.7404810279007643,B,1,0.25951897209923563
Exp1,19,Stim14,New,B,0.666421085163712,B,1,0.33357891483628804
Exp1,19,Stim3,New,B,0.6563352682123671,B,1,0.34366473178763296
Exp1,19,Stim6,Old,A,0.648631664165222,A,1,0.648631664165222
Exp1,19,Stim4,New,A,0.5505414553105255,A,1,0.5505414553105255
Exp1,19,Stim13,New,A,0.5328300342024823,A,1,0.5328300342024823
Exp1,19,Stim9,Old,A,0.5076980257372637,A,1,0.5076980257372637
Exp1,19,Stim15,Old,B,0.5365377341270812,B,1,0.46346226587291883
Exp1,20,Stim9,Old,A,0.49577126933842675,B,0,0.49577126933842675
Exp1,20,Stim13,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,20,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,20,Stim3,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,20,Stim10,Old,B,0.7814766548534668,B,1,0.21852334514653318
Exp1,20,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,20,Stim8,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,20,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,20,Stim6,Old,A,0.6366687803157008,A,1,0.6366687803157008
Exp1,20,Stim5,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,20,Stim7,Old,A,0.6211382692385964,A,1,0.6211382692385964
Exp1,20,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,21,Stim4,New,A,0.5599005275256842,A,1,0.5599005275256842
Exp1,21,Stim14,New,B,0.5668496686750515,B,1,0.43315033132494846
Exp1,21,Stim9,Old,A,0.5311839910747418,A,1,0.5311839910747418
Exp1,21,Stim10,Old,B,0.6689994054140471,B,1,0.33100059458595293
Exp1,21,Stim5,New,A,0.5537075558570568,A,1,0.5537075558570568
Exp1,21,Stim15,Old,B,0.4954231968810977,A,0,0.5045768031189023
Exp1,21,Stim8,New,B,0.5653664790193949,B,1,0.4346335209806052
Exp1,21,Stim3,New,B,0.5653664790193949,B,1,0.4346335209806052
Exp1,21,Stim6,Old,A,0.5964456488380858,A,1,0.5964456488380858
Exp1,21,Stim7,Old,A,0.5562307199069989,A,1,0.5562307199069989
Exp1,21,Stim16,Old,B,0.5986710351223796,B,1,0.4013289648776203
Exp1,21,Stim13,New,A,0.5537075558570568,A,1,0.5537075558570568
Exp1,22,Stim10,Old,B,0.7682813482051997,B,1,0.2317186517948003
Exp1,22,Stim3,New,B,0.6080163266506516,B,1,0.39198367334934836
Exp1,22,Stim15,Old,B,0.4579988265296968,A,0,0.5420011734703032
Exp1,22,Stim5,New,A,0.5758744027355894,A,1,0.5758744027355894
Exp1,22,Stim6,Old,A,0.6835998052525338,A,1,0.6835998052525338
Exp1,22,Stim14,New,B,0.616208706030327,B,1,0.383791293969673
Exp1,22,Stim13,New,A,0.5758744027355894,A,1,0.5758744027355894
Exp1,22,Stim8,New,B,0.6080163266506516,B,1,0.39198367334934836
Exp1,22,Stim16,Old,B,0.7170035446720425,B,1,0.2829964553279575
Exp1,22,Stim4,New,A,0.6434332630141443,A,1,0.6434332630141443
Exp1,22,Stim9,Old,A,0.49320753008251383,B,0,0.49320753008251383
Exp1,22,Stim7,Old,A,0.6545259564294289,A,1,0.6545259564294289
Exp1,23,Stim13,New,A,0.7012767356522225,A,1,0.7012767356522225
Exp1,23,Stim9,Old,A,0.6820631379581489,A,1,0.6820631379581489
Exp1,23,Stim8,New,B,0.5519790838668399,B,1,0.44802091613316003
Exp1,23,Stim3,New,B,0.5519790838668399,B,1,0.44802091613316003
Exp1,23,Stim10,Old,B,0.6999397773448011,B,1,0.300060222655199
Exp1,23,Stim5,New,A,0.7012767356522225,A,1,0.7012767356522225
Exp1,23,Stim6,Old,A,0.6926621859298135,A,1,0.6926621859298135
Exp1,23,Stim7,Old,A,0.5502261615468385,A,1,0.5502261615468385
Exp1,23,Stim4,New,A,0.624779720070471,A,1,0.624779720070471
Exp1,23,Stim15,Old,B,0.5576324965478439,B,1,0.4423675034521562
Exp1,23,Stim14,New,B,0.509320646046614,B,1,0.490679353953386
Exp1,23,Stim16,Old,B,0.6068979329498236,B,1,0.3931020670501764
Exp1,24,Stim9,Old,A,0.5212807190795958,A,1,0.5212807190795958
Exp1,24,Stim5,New,A,0.6021531689007332,A,1,0.6021531689007332
Exp1,24,Stim16,Old,B,0.7494910113476395,B,1,0.2505089886523605
Exp1,24,Stim3,New,B,0.6610577057310465,B,1,0.33894229426895356
Exp1,24,Stim7,Old,A,0.6110544458608612,A,1,0.6110544458608612
Exp1,24,Stim4,New,A,0.573305108430455,A,1,0.573305108430455
Exp1,24,Stim6,Old,A,0.7254576830764726,A,1,0.7254576830764726
Exp1,24,Stim10,Old,B,0.8235995746444247,B,1,0.17640042535557535
Exp1,24,Stim14,New,B,0.6464477073338337,B,1,0.35355229266616633
Exp1,24,Stim15,Old,B,0.5358656034342819,B,1,0.46413439656571803
Exp1,24,Stim8,New,B,0.6610577057310465,B,1,0.33894229426895356
Exp1,24,Stim13,New,A,0.6021531689007332,A,1,0.6021531689007332
Exp1,25,Stim9,Old,A,0.4911335589570158,B,0,0.4911335589570158
Exp1,25,Stim16,Old,B,0.7836417377399276,B,1,0.21635826226007232
Exp1,25,Stim6,Old,A,0.6620504475452713,A,1,0.6620504475452713
Exp1,25,Stim3,New,B,0.6218664766647386,B,1,0.37813352333526135
Exp1,25,Stim14,New,B,0.6332885421643395,B,1,0.36671145783566056
Exp1,25,Stim7,Old,A,0.584237014875847,A,1,0.584237014875847
Exp1,25,Stim13,New,A,0.5527372455707453,A,1,0.5527372455707453
Exp1,25,Stim15,Old,B,0.5396622493487948,B,1,0.46033775065120525
Exp1,25,Stim5,New,A,0.5527372455707453,A,1,0.5527372455707453
Exp1,25,Stim8,New,B,0.6218664766647386,B,1,0.37813352333526135
Exp1,25,Stim4,New,A,0.5685880533697331,A,1,0.5685880533697331
Exp1,25,Stim10,Old,B,0.7629567437641782,B,1,0.23704325623582181
Exp1,26,Stim15,Old,B,0.4346645425821284,A,0,0.5653354574178716
Exp1,26,Stim9,Old,A,0.54990103766325,A,1,0.54990103766325
Exp1,26,Stim5,New,A,0.5975983170803009,A,1,0.5975983170803009
Exp1,26,Stim4,New,A,0.69028757878482,A,1,0.69028757878482
Exp1,26,Stim7,Old,A,0.7033917500411905,A,1,0.7033917500411905
Exp1,26,Stim14,New,B,0.5943086654133541,B,1,0.40569133458664586
Exp1,26,Stim3,New,B,0.5971746937857381,B,1,0.40282530621426194
Exp1,26,Stim16,Old,B,0.672849405069092,B,1,0.32715059493090803
Exp1,26,Stim6,Old,A,0.7278145081851813,A,1,0.7278145081851813
Exp1,26,Stim8,New,B,0.5971746937857381,B,1,0.40282530621426194
Exp1,26,Stim13,New,A,0.5975983170803009,A,1,0.5975983170803009
Exp1,26,Stim10,Old,B,0.7746742800047624,B,1,0.22532571999523765
Exp1,27,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,27,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,27,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,27,Stim6,Old,A,0.6366687803157008,A,1,0.6366687803157008
Exp1,27,Stim8,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,27,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,27,Stim9,Old,A,0.49577126933842675,B,0,0.49577126933842675
Exp1,27,Stim3,New,B,0.6399326495365741,B,1,0.36006735046342586
Exp1,27,Stim10,Old,B,0.7814766548534668,B,1,0.21852334514653318
Exp1,27,Stim13,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,27,Stim7,Old,A,0.6211382692385964,A,1,0.6211382692385964
Exp1,27,Stim5,New,A,0.5450228823447038,A,1,0.5450228823447038
Exp1,28,Stim3,New,B,0.5705551224561468,B,1,0.4294448775438532
Exp1,28,Stim4,New,A,0.5599005275256842,A,1,0.5599005275256842
Exp1,28,Stim7,Old,A,0.5711688463370694,A,1,0.5711688463370694
Exp1,28,Stim14,New,B,0.5668496686750515,B,1,0.43315033132494846
Exp1,28,Stim6,Old,A,0.5762019977164983,A,1,0.5762019977164983
Exp1,28,Stim10,Old,B,0.6702967158995421,B,1,0.32970328410045785
Exp1,28,Stim9,Old,A,0.5309464332428884,A,1,0.5309464332428884
Exp1,28,Stim8,New,B,0.5705551224561468,B,1,0.4294448775438532
Exp1,28,Stim5,New,A,0.5497578871795641,A,1,0.5497578871795641
Exp1,28,Stim16,Old,B,0.5986710351223796,B,1,0.4013289648776203
Exp1,28,Stim13,New,A,0.5497578871795641,A,1,0.5497578871795641
Exp1,28,Stim15,Old,B,0.4954231968810977,A,0,0.5045768031189023
Exp1,29,Stim15,Old,B,0.5567816797575739,B,1,0.44321832024242613
Exp1,29,Stim3,New,B,0.6349636122870435,B,1,0.3650363877129566
Exp1,29,Stim10,Old,B,0.7811856850125942,B,1,0.21881431498740578
Exp1,29,Stim9,Old,A,0.4957626240911753,B,0,0.4957626240911753
Exp1,29,Stim14,New,B,0.6440430893194067,B,1,0.3559569106805933
Exp1,29,Stim13,New,A,0.5481579829906629,A,1,0.5481579829906629
Exp1,29,Stim8,New,B,0.6349636122870435,B,1,0.3650363877129566
Exp1,29,Stim6,Old,A,0.6832049915553374,A,1,0.6832049915553374
Exp1,29,Stim16,Old,B,0.8105018369361987,B,1,0.18949816306380132
Exp1,29,Stim5,New,A,0.5481579829906629,A,1,0.5481579829906629
Exp1,29,Stim7,Old,A,0.5939951617760002,A,1,0.5939951617760002
Exp1,29,Stim4,New,A,0.5660843044956579,A,1,0.5660843044956579
Exp1,30,Stim10,Old,B,0.7634141168817019,B,1,0.23658588311829806
Exp1,30,Stim9,Old,A,0.49116104441696234,B,0,0.49116104441696234
